Data,ID Canal de Venda,Situação,Opção de Compra,ID Cliente,ID Vendedor,Funcionario,Ganho,Meta
13/08/2025,1,N,A,1,2,Lucas Gabriel,"680,89","454,00"
13/08/2025,1,N,U,10,2,Lucas Gabriel,"35,76","454,00"
13/08/2025,1,N,U,17,1,Ana Beatriz,"53,64","790,00"
13/08/2025,2,N,A,18,6,Rafael Costa,"451,47","264,00"
13/08/2025,2,N,U,1,7,Camila Souza,"217,70","1.084,00"
13/08/2025,2,N,U,2,10,Felipe Santos,"3.654,00","246,00"
13/08/2025,1,N,A,8,1,Ana Beatriz,"1.568,40","790,00"
14/08/2025,1,N,A,1,4,Pedro Henrique,"751,52","696,00"
14/08/2025,2,N,U,12,4,Pedro Henrique,"6.950,20","696,00"
14/08/2025,2,N,A,16,10,Felipe Santos,"1.500,64","825,00"
14/08/2025,2,N,U,4,3,Mariana Oliveira,"6.540,66","960,00"
14/08/2025,1,N,U,5,1,Ana Beatriz,"955,32","1.117,00"
14/08/2025,1,C,U,5,10,Felipe Santos,"2.990,40","825,00"
14/08/2025,1,N,U,15,6,Rafael Costa,"167,30","1.118,00"
14/08/2025,1,N,U,15,8,Leonardo Almeida,"52,80","1.313,00"
14/08/2025,1,N,A,13,10,Felipe Santos,"594,51","825,00"
14/08/2025,1,N,A,16,1,Ana Beatriz,"730,38","1.117,00"
14/08/2025,2,N,A,6,5,Júlia Fernandes,"652,68","789,00"
14/08/2025,1,N,A,12,9,Gabriela Lima,"955,26","423,00"
14/08/2025,1,N,U,15,1,Ana Beatriz,"443,00","1.117,00"
14/08/2025,2,N,U,18,4,Pedro Henrique,"301,24","696,00"
14/08/2025,2,C,U,4,2,Lucas Gabriel,"221,50","1.091,00"
14/08/2025,2,N,A,5,5,Júlia Fernandes,"1.062,72","789,00"
15/08/2025,2,N,A,5,6,Rafael Costa,"296,25","1.431,00"
15/08/2025,2,N,A,15,3,Mariana Oliveira,"2.081,53","764,00"
15/08/2025,2,C,U,14,8,Leonardo Almeida,"155,75","495,00"
15/08/2025,2,N,U,4,1,Ana Beatriz,"1.183,05","244,00"
15/08/2025,1,N,A,6,5,Júlia Fernandes,"541,73","556,00"
15/08/2025,1,N,U,6,3,Mariana Oliveira,"540,46","764,00"
16/08/2025,2,N,U,1,1,Ana Beatriz,"104,65","460,00"
16/08/2025,1,N,A,4,6,Rafael Costa,"11.770,92","297,00"
16/08/2025,1,N,U,16,8,Leonardo Almeida,"284,92","338,00"
16/08/2025,1,N,U,15,4,Pedro Henrique,"436,08","742,00"
16/08/2025,1,N,A,16,1,Ana Beatriz,"492,00","460,00"
16/08/2025,2,N,U,2,8,Leonardo Almeida,"246,56","338,00"
16/08/2025,2,N,U,10,3,Mariana Oliveira,"422,96","547,00"
16/08/2025,2,N,U,7,10,Felipe Santos,"103,40","590,00"
16/08/2025,2,N,U,14,7,Camila Souza,"4.811,10","856,00"
16/08/2025,2,N,U,10,2,Lucas Gabriel,"2.862,30","824,00"
16/08/2025,2,N,U,8,1,Ana Beatriz,"20.158,48","460,00"
17/08/2025,1,N,A,6,6,Rafael Costa,"791,78","232,00"
17/08/2025,1,N,A,13,7,Camila Souza,"3.011,36","1.041,00"
17/08/2025,2,C,U,16,10,Felipe Santos,"218,05","1.472,00"
17/08/2025,2,N,A,3,7,Camila Souza,"560,90","1.041,00"
17/08/2025,2,N,A,9,4,Pedro Henrique,"451,47","1.061,00"
17/08/2025,2,N,A,15,8,Leonardo Almeida,"678,58","469,00"
17/08/2025,2,N,U,16,6,Rafael Costa,"159,80","232,00"
17/08/2025,2,N,U,12,9,Gabriela Lima,"1.233,24","151,00"
18/08/2025,1,N,U,13,10,Felipe Santos,"2.673,62","384,00"
18/08/2025,2,N,A,7,10,Felipe Santos,"8.708,35","384,00"
18/08/2025,1,N,U,5,3,Mariana Oliveira,"2.055,90","202,00"
18/08/2025,2,N,U,5,9,Gabriela Lima,"383,94","1.049,00"
18/08/2025,2,N,A,9,7,Camila Souza,"567,69","537,00"
18/08/2025,2,N,U,6,6,Rafael Costa,"752,00","440,00"
18/08/2025,1,N,U,8,4,Pedro Henrique,"2.801,40","232,00"
18/08/2025,1,N,U,4,2,Lucas Gabriel,"5.724,60","1.234,00"
19/08/2025,2,N,U,18,2,Lucas Gabriel,"826,98","180,00"
19/08/2025,2,N,U,5,9,Gabriela Lima,"249,92","1.243,00"
19/08/2025,1,N,A,1,7,Camila Souza,"343,65","1.488,00"
19/08/2025,1,N,U,3,8,Leonardo Almeida,"227,20","969,00"
19/08/2025,2,N,A,3,3,Mariana Oliveira,"3.426,72","432,00"
19/08/2025,2,N,A,11,1,Ana Beatriz,"426,60","1.371,00"
19/08/2025,2,N,U,6,10,Felipe Santos,"364,98","1.042,00"
19/08/2025,2,N,A,7,3,Mariana Oliveira,"1.334,64","432,00"
19/08/2025,2,N,U,8,4,Pedro Henrique,"11,95","950,00"
19/08/2025,1,N,U,12,2,Lucas Gabriel,"379,20","180,00"
19/08/2025,1,N,U,9,7,Camila Souza,"601,60","1.488,00"
19/08/2025,1,N,A,1,2,Lucas Gabriel,"944,64","180,00"
19/08/2025,1,N,U,6,7,Camila Souza,"637,92","1.488,00"
19/08/2025,2,N,A,5,4,Pedro Henrique,"818,52","950,00"
19/08/2025,1,N,U,18,5,Júlia Fernandes,"4.872,00","817,00"
19/08/2025,2,N,U,5,9,Gabriela Lima,"909,44","1.243,00"
19/08/2025,2,N,U,13,5,Júlia Fernandes,"10.079,24","817,00"
19/08/2025,2,N,U,4,1,Ana Beatriz,"21.896,28","1.371,00"
20/08/2025,1,N,U,16,7,Camila Souza,"404,70","533,00"
20/08/2025,1,N,U,7,5,Júlia Fernandes,"284,00","478,00"
20/08/2025,2,N,U,15,5,Júlia Fernandes,"634,40","478,00"
20/08/2025,2,N,U,4,8,Leonardo Almeida,"109,80","864,00"
20/08/2025,2,N,U,13,7,Camila Souza,"2.556,12","533,00"
20/08/2025,1,N,U,14,3,Mariana Oliveira,"167,94","1.310,00"
20/08/2025,1,N,U,9,3,Mariana Oliveira,"637,92","1.310,00"
20/08/2025,1,N,A,13,7,Camila Souza,"1.084,86","533,00"
20/08/2025,1,N,A,12,2,Lucas Gabriel,"5.328,75","1.405,00"
20/08/2025,1,C,A,18,10,Felipe Santos,"7.206,50","1.267,00"
20/08/2025,1,N,A,7,10,Felipe Santos,"6.597,50","1.267,00"
20/08/2025,1,N,U,9,4,Pedro Henrique,"4.993,80","718,00"
21/08/2025,1,N,A,5,4,Pedro Henrique,"858,88","1.197,00"
21/08/2025,2,N,U,1,10,Felipe Santos,"2.138,13","194,00"
21/08/2025,2,N,U,11,7,Camila Souza,"621,66","1.486,00"
21/08/2025,2,N,U,2,8,Leonardo Almeida,"149,10","535,00"
21/08/2025,2,N,U,12,7,Camila Souza,"305,00","1.486,00"
21/08/2025,2,N,U,7,10,Felipe Santos,"244,24","194,00"
21/08/2025,1,N,U,10,2,Lucas Gabriel,"53,96","383,00"
21/08/2025,1,N,U,15,10,Felipe Santos,"76,68","194,00"
21/08/2025,2,N,A,5,3,Mariana Oliveira,"1.215,12","1.238,00"
21/08/2025,1,N,U,15,2,Lucas Gabriel,"681,15","383,00"
21/08/2025,1,N,A,4,7,Camila Souza,"428,00","1.486,00"
21/08/2025,2,N,U,6,10,Felipe Santos,"384,00","194,00"
21/08/2025,2,N,U,4,10,Felipe Santos,"224,12","194,00"
21/08/2025,1,N,U,13,9,Gabriela Lima,"3.958,50","702,00"
21/08/2025,1,N,U,3,2,Lucas Gabriel,"125,44","383,00"
21/08/2025,1,N,A,14,1,Ana Beatriz,"1.934,36","217,00"
22/08/2025,1,N,U,1,7,Camila Souza,"984,55","313,00"
22/08/2025,2,N,U,10,3,Mariana Oliveira,"5.058,20","791,00"
22/08/2025,2,N,U,7,5,Júlia Fernandes,"5.274,98","1.205,00"
22/08/2025,2,N,A,10,8,Leonardo Almeida,"8.491,02","1.416,00"
22/08/2025,1,N,U,5,9,Gabriela Lima,"3.880,31","1.155,00"
22/08/2025,2,N,A,4,8,Leonardo Almeida,"1.580,32","1.416,00"
22/08/2025,2,N,A,14,4,Pedro Henrique,"258,33","1.484,00"
22/08/2025,1,C,U,7,7,Camila Souza,"14,22","313,00"
22/08/2025,2,N,A,6,9,Gabriela Lima,"533,25","1.155,00"
22/08/2025,2,N,U,13,9,Gabriela Lima,"872,35","1.155,00"
22/08/2025,1,C,U,12,10,Felipe Santos,"10,72","640,00"
22/08/2025,2,N,A,14,7,Camila Souza,"885,60","313,00"
22/08/2025,2,N,U,9,2,Lucas Gabriel,"43,10","983,00"
22/08/2025,1,N,U,15,6,Rafael Costa,"426,30","1.143,00"
22/08/2025,1,N,U,14,2,Lucas Gabriel,"2.314,20","983,00"
22/08/2025,2,N,U,13,8,Leonardo Almeida,"454,72","1.416,00"
22/08/2025,2,N,U,4,7,Camila Souza,"1.442,56","313,00"
22/08/2025,1,N,A,3,9,Gabriela Lima,"38.520,79","1.155,00"
23/08/2025,2,N,U,9,7,Camila Souza,"1.772,19","1.215,00"
23/08/2025,1,N,A,12,5,Júlia Fernandes,"3.117,52","966,00"
23/08/2025,2,N,A,18,3,Mariana Oliveira,"6.323,10","1.175,00"
23/08/2025,1,N,U,8,3,Mariana Oliveira,"1.742,18","1.175,00"
23/08/2025,2,N,U,11,4,Pedro Henrique,"4.259,80","587,00"
23/08/2025,2,N,U,15,3,Mariana Oliveira,"6.950,20","1.175,00"
23/08/2025,1,N,U,9,2,Lucas Gabriel,"12,20","695,00"
23/08/2025,1,N,U,1,5,Júlia Fernandes,"414,80","966,00"
23/08/2025,1,N,U,9,3,Mariana Oliveira,"1.578,78","1.175,00"
23/08/2025,2,C,U,2,2,Lucas Gabriel,"193,12","695,00"
23/08/2025,2,N,A,17,2,Lucas Gabriel,"505,11","695,00"
23/08/2025,1,N,A,2,3,Mariana Oliveira,"585,57","1.175,00"
23/08/2025,2,N,U,16,3,Mariana Oliveira,"211,48","1.175,00"
23/08/2025,2,C,U,3,7,Camila Souza,"97,46","1.215,00"
23/08/2025,2,N,U,10,4,Pedro Henrique,"806,26","587,00"
23/08/2025,2,N,A,16,5,Júlia Fernandes,"1.581,47","966,00"
23/08/2025,1,N,U,7,5,Júlia Fernandes,"705,60","966,00"
23/08/2025,2,N,A,17,10,Felipe Santos,"33.886,71","625,00"
23/08/2025,2,N,U,4,1,Ana Beatriz,"17.030,44","373,00"
24/08/2025,1,N,U,11,4,Pedro Henrique,"2.531,70","1.362,00"
24/08/2025,1,N,U,6,1,Ana Beatriz,"355,00","683,00"
24/08/2025,2,C,A,6,6,Rafael Costa,"603,84","815,00"
24/08/2025,2,N,U,10,6,Rafael Costa,"634,40","815,00"
24/08/2025,1,N,U,14,8,Leonardo Almeida,"7.142,10","1.004,00"
24/08/2025,1,N,U,5,6,Rafael Costa,"281,16","815,00"
24/08/2025,1,N,U,10,5,Júlia Fernandes,"224,36","1.395,00"
24/08/2025,1,N,U,13,3,Mariana Oliveira,"134,08","216,00"
24/08/2025,2,N,U,1,1,Ana Beatriz,"1.139,68","683,00"
24/08/2025,2,N,U,16,2,Lucas Gabriel,"2.896,95","284,00"
24/08/2025,1,N,U,15,8,Leonardo Almeida,"47,80","1.004,00"
24/08/2025,2,N,A,4,10,Felipe Santos,"1.035,84","1.008,00"
24/08/2025,2,N,U,10,9,Gabriela Lima,"597,50","678,00"
24/08/2025,2,N,U,13,7,Camila Souza,"494,68","408,00"
24/08/2025,1,N,A,1,8,Leonardo Almeida,"473,82","1.004,00"
24/08/2025,1,N,A,7,7,Camila Souza,"603,45","408,00"
24/08/2025,2,N,U,18,9,Gabriela Lima,"255,02","678,00"
24/08/2025,1,N,U,14,5,Júlia Fernandes,"745,68","1.395,00"
24/08/2025,1,N,A,18,7,Camila Souza,"1.018,44","408,00"
24/08/2025,2,N,U,6,7,Camila Souza,"517,20","408,00"
25/08/2025,1,N,U,14,1,Ana Beatriz,"305,30","771,00"
25/08/2025,1,N,A,8,8,Leonardo Almeida,"627,52","458,00"
25/08/2025,2,N,A,18,2,Lucas Gabriel,"3.167,12","1.271,00"
25/08/2025,2,N,U,9,6,Rafael Costa,"298,75","1.036,00"
25/08/2025,2,N,U,17,1,Ana Beatriz,"23,84","771,00"
25/08/2025,1,N,A,7,8,Leonardo Almeida,"944,64","458,00"
25/08/2025,1,N,A,16,2,Lucas Gabriel,"7.561,75","1.271,00"
25/08/2025,1,C,U,5,6,Rafael Costa,"1.522,50","1.036,00"
25/08/2025,1,N,U,16,3,Mariana Oliveira,"784,00","539,00"
25/08/2025,1,N,A,6,3,Mariana Oliveira,"35.334,86","539,00"
26/08/2025,2,N,A,16,7,Camila Souza,"704,48","581,00"
26/08/2025,1,N,U,2,2,Lucas Gabriel,"539,60","672,00"
26/08/2025,1,N,U,12,2,Lucas Gabriel,"440,20","672,00"
26/08/2025,2,N,U,1,4,Pedro Henrique,"988,20","1.358,00"
26/08/2025,1,N,A,6,6,Rafael Costa,"1.271,25","1.051,00"
26/08/2025,1,N,U,11,1,Ana Beatriz,"90,88","566,00"
26/08/2025,1,N,U,8,1,Ana Beatriz,"620,12","566,00"
26/08/2025,2,N,U,18,3,Mariana Oliveira,"18,96","960,00"
26/08/2025,2,N,U,14,4,Pedro Henrique,"322,32","1.358,00"
26/08/2025,2,N,A,10,1,Ana Beatriz,"714,84","566,00"
26/08/2025,2,N,U,18,10,Felipe Santos,"1.104,18","992,00"
26/08/2025,1,N,U,3,3,Mariana Oliveira,"43,02","960,00"
26/08/2025,2,N,U,4,5,Júlia Fernandes,"100,38","668,00"
26/08/2025,1,N,U,18,10,Felipe Santos,"2.862,30","992,00"
26/08/2025,1,N,A,1,10,Felipe Santos,"6.343,75","992,00"
26/08/2025,1,N,U,15,3,Mariana Oliveira,"501,76","960,00"
26/08/2025,2,N,U,8,8,Leonardo Almeida,"360,64","683,00"
27/08/2025,1,N,A,17,5,Júlia Fernandes,"852,17","226,00"
27/08/2025,2,N,A,7,10,Felipe Santos,"9.568,55","1.080,00"
27/08/2025,2,N,U,18,1,Ana Beatriz,"220,10","248,00"
27/08/2025,2,N,A,1,8,Leonardo Almeida,"8.583,05","910,00"
27/08/2025,2,N,U,9,2,Lucas Gabriel,"1.123,30","1.085,00"
27/08/2025,1,N,U,18,3,Mariana Oliveira,"33,60","673,00"
27/08/2025,2,C,U,1,10,Felipe Santos,"11,92","1.080,00"
27/08/2025,2,N,U,18,1,Ana Beatriz,"911,80","248,00"
27/08/2025,1,N,A,5,7,Camila Souza,"853,47","494,00"
27/08/2025,1,N,U,5,9,Gabriela Lima,"315,48","693,00"
27/08/2025,2,N,U,9,7,Camila Souza,"1.032,48","494,00"
27/08/2025,2,N,A,7,7,Camila Souza,"789,66","494,00"
27/08/2025,2,N,U,4,1,Ana Beatriz,"2.009,70","248,00"
27/08/2025,2,N,A,11,1,Ana Beatriz,"1.725,24","248,00"
27/08/2025,1,N,A,12,3,Mariana Oliveira,"1.594,54","673,00"
28/08/2025,1,N,U,17,6,Rafael Costa,"402,50","812,00"
28/08/2025,2,N,U,14,1,Ana Beatriz,"10.873,70","1.347,00"
28/08/2025,2,N,U,12,3,Mariana Oliveira,"539,60","1.434,00"
28/08/2025,1,C,U,15,4,Pedro Henrique,"1.207,80","152,00"
28/08/2025,2,N,U,9,10,Felipe Santos,"62,48","1.361,00"
28/08/2025,2,N,U,9,4,Pedro Henrique,"1.744,40","152,00"
28/08/2025,1,N,U,8,4,Pedro Henrique,"436,10","152,00"
28/08/2025,1,N,A,17,7,Camila Souza,"584,60","586,00"
28/08/2025,1,N,A,2,9,Gabriela Lima,"468,00","276,00"
28/08/2025,2,N,U,16,5,Júlia Fernandes,"53,64","385,00"
28/08/2025,2,N,A,16,9,Gabriela Lima,"451,47","276,00"
28/08/2025,2,N,U,7,8,Leonardo Almeida,"160,80","1.032,00"
28/08/2025,1,N,U,9,8,Leonardo Almeida,"478,94","1.032,00"
28/08/2025,2,N,U,5,6,Rafael Costa,"567,04","812,00"
28/08/2025,2,N,A,7,7,Camila Souza,"6.952,75","586,00"
28/08/2025,2,N,U,16,3,Mariana Oliveira,"1.128,96","1.434,00"
29/08/2025,2,N,A,5,9,Gabriela Lima,"832,04","1.234,00"
29/08/2025,1,C,U,14,1,Ana Beatriz,"112,10","247,00"
29/08/2025,2,N,U,8,5,Júlia Fernandes,"170,40","1.281,00"
29/08/2025,1,C,A,8,7,Camila Souza,"1.098,36","920,00"
29/08/2025,2,N,U,1,10,Felipe Santos,"854,00","267,00"
29/08/2025,1,N,U,3,7,Camila Souza,"167,60","920,00"
29/08/2025,1,N,U,1,2,Lucas Gabriel,"450,30","1.005,00"
29/08/2025,1,N,A,17,4,Pedro Henrique,"456,00","674,00"
29/08/2025,1,N,U,2,6,Rafael Costa,"530,64","736,00"
29/08/2025,2,N,A,9,1,Ana Beatriz,"760,14","247,00"
29/08/2025,2,N,U,13,10,Felipe Santos,"699,94","267,00"
29/08/2025,2,N,U,1,8,Leonardo Almeida,"4.080,30","868,00"
29/08/2025,1,N,U,14,8,Leonardo Almeida,"11.121,92","868,00"
30/08/2025,1,N,A,3,2,Lucas Gabriel,"704,55","686,00"
30/08/2025,2,N,A,11,4,Pedro Henrique,"7.852,81","1.344,00"
30/08/2025,1,N,U,11,9,Gabriela Lima,"227,20","1.277,00"
30/08/2025,1,N,A,11,10,Felipe Santos,"9.146,90","1.352,00"
30/08/2025,1,N,U,9,7,Camila Souza,"1.495,20","161,00"
30/08/2025,1,N,U,14,1,Ana Beatriz,"184,86","215,00"
30/08/2025,2,N,U,3,9,Gabriela Lima,"35,85","1.277,00"
30/08/2025,1,N,U,17,4,Pedro Henrique,"120,00","1.344,00"
30/08/2025,1,N,U,4,1,Ana Beatriz,"251,92","215,00"
30/08/2025,1,N,U,15,1,Ana Beatriz,"6,22","215,00"
30/08/2025,2,N,U,4,7,Camila Souza,"310,20","161,00"
30/08/2025,2,N,A,3,4,Pedro Henrique,"1.661,05","1.344,00"
30/08/2025,2,N,U,12,3,Mariana Oliveira,"682,22","408,00"
30/08/2025,2,N,U,8,9,Gabriela Lima,"304,50","1.277,00"
30/08/2025,1,N,U,2,3,Mariana Oliveira,"5.663,70","408,00"
31/08/2025,1,N,A,7,6,Rafael Costa,"791,78","160,00"
31/08/2025,2,N,U,17,1,Ana Beatriz,"1.661,98","1.244,00"
31/08/2025,1,N,A,1,9,Gabriela Lima,"8.314,74","1.191,00"
31/08/2025,2,N,U,4,7,Camila Souza,"1.008,90","445,00"
31/08/2025,1,N,U,3,3,Mariana Oliveira,"111,58","779,00"
31/08/2025,2,N,A,15,10,Felipe Santos,"722,24","1.214,00"
31/08/2025,1,N,A,14,10,Felipe Santos,"1.732,28","1.214,00"
31/08/2025,1,N,A,1,1,Ana Beatriz,"1.314,72","1.244,00"
31/08/2025,2,N,U,11,4,Pedro Henrique,"119,20","278,00"
31/08/2025,1,N,U,3,3,Mariana Oliveira,"375,48","779,00"
31/08/2025,1,N,U,10,9,Gabriela Lima,"149,00","1.191,00"
31/08/2025,1,N,A,3,8,Leonardo Almeida,"576,63","405,00"
31/08/2025,2,N,A,15,6,Rafael Costa,"554,26","160,00"
31/08/2025,1,N,A,10,7,Camila Souza,"1.374,25","445,00"
31/08/2025,1,N,U,8,8,Leonardo Almeida,"344,16","405,00"
01/09/2025,1,N,A,15,5,Júlia Fernandes,"872,30","677,00"
01/09/2025,2,C,U,14,2,Lucas Gabriel,"1.434,60","696,00"
01/09/2025,2,N,U,5,9,Gabriela Lima,"4.435,62","1.444,00"
01/09/2025,1,N,U,8,4,Pedro Henrique,"375,90","927,00"
01/09/2025,1,N,U,11,7,Camila Souza,"586,60","927,00"
01/09/2025,2,N,U,4,4,Pedro Henrique,"249,20","927,00"
01/09/2025,1,N,U,4,5,Júlia Fernandes,"1.111,35","677,00"
01/09/2025,1,N,U,4,6,Rafael Costa,"286,80","683,00"
01/09/2025,1,N,U,14,6,Rafael Costa,"41,72","683,00"
01/09/2025,1,C,A,1,8,Leonardo Almeida,"1.127,52","1.121,00"
01/09/2025,2,N,U,18,4,Pedro Henrique,"380,98","927,00"
01/09/2025,1,N,U,9,4,Pedro Henrique,"5.908,52","927,00"
02/09/2025,1,N,U,17,6,Rafael Costa,"1.828,45","1.365,00"
02/09/2025,2,N,U,6,2,Lucas Gabriel,"305,90","1.323,00"
02/09/2025,1,N,A,17,3,Mariana Oliveira,"7.587,72","1.309,00"
02/09/2025,1,N,U,7,2,Lucas Gabriel,"159,40","1.323,00"
02/09/2025,1,N,A,3,1,Ana Beatriz,"1.746,25","1.317,00"
02/09/2025,2,N,U,7,8,Leonardo Almeida,"321,60","471,00"
02/09/2025,1,N,U,13,8,Leonardo Almeida,"518,52","471,00"
02/09/2025,2,N,U,15,8,Leonardo Almeida,"363,56","471,00"
02/09/2025,2,N,A,4,9,Gabriela Lima,"616,28","919,00"
02/09/2025,2,N,U,2,9,Gabriela Lima,"603,34","919,00"
02/09/2025,1,N,U,3,6,Rafael Costa,"528,70","1.365,00"
02/09/2025,1,N,A,1,4,Pedro Henrique,"1.493,75","753,00"
02/09/2025,2,N,A,16,9,Gabriela Lima,"1.673,00","919,00"
02/09/2025,1,N,U,3,2,Lucas Gabriel,"688,32","1.323,00"
02/09/2025,2,N,U,8,6,Rafael Costa,"426,30","1.365,00"
03/09/2025,1,N,U,2,3,Mariana Oliveira,"2.109,75","887,00"
03/09/2025,2,N,U,13,7,Camila Souza,"112,52","1.218,00"
03/09/2025,2,N,A,3,2,Lucas Gabriel,"7.654,84","1.374,00"
03/09/2025,1,N,U,15,3,Mariana Oliveira,"8.519,60","887,00"
03/09/2025,1,N,U,17,6,Rafael Costa,"8.743,80","986,00"
03/09/2025,1,N,U,17,2,Lucas Gabriel,"2.480,94","1.374,00"
03/09/2025,2,N,A,12,2,Lucas Gabriel,"1.704,34","1.374,00"
03/09/2025,1,N,U,7,5,Júlia Fernandes,"965,65","1.289,00"
03/09/2025,1,N,U,8,7,Camila Souza,"85,32","1.218,00"
03/09/2025,1,N,A,17,6,Rafael Costa,"474,00","986,00"
03/09/2025,2,N,U,13,5,Júlia Fernandes,"127,98","1.289,00"
03/09/2025,2,N,U,13,4,Pedro Henrique,"369,52","514,00"
03/09/2025,2,N,A,7,8,Leonardo Almeida,"730,38","1.197,00"
03/09/2025,1,N,U,18,1,Ana Beatriz,"188,00","721,00"
03/09/2025,1,N,A,8,5,Júlia Fernandes,"955,26","1.289,00"
03/09/2025,1,N,U,12,1,Ana Beatriz,"141,76","721,00"
03/09/2025,2,C,U,1,3,Mariana Oliveira,"10.426,80","887,00"
04/09/2025,2,N,A,11,10,Felipe Santos,"751,52","1.197,00"
04/09/2025,1,N,U,14,6,Rafael Costa,"7.602,24","752,00"
04/09/2025,1,N,U,7,5,Júlia Fernandes,"8.855,90","991,00"
04/09/2025,1,N,A,10,8,Leonardo Almeida,"852,48","1.091,00"
04/09/2025,1,N,U,4,1,Ana Beatriz,"85,40","1.023,00"
04/09/2025,1,N,A,17,1,Ana Beatriz,"1.393,29","1.023,00"
04/09/2025,1,N,U,2,6,Rafael Costa,"193,12","752,00"
04/09/2025,1,N,A,13,10,Felipe Santos,"466,10","1.197,00"
04/09/2025,1,N,U,9,6,Rafael Costa,"341,28","752,00"
04/09/2025,1,N,U,4,1,Ana Beatriz,"423,16","1.023,00"
04/09/2025,2,N,U,18,7,Camila Souza,"171,52","1.445,00"
04/09/2025,2,N,U,5,5,Júlia Fernandes,"611,00","991,00"
04/09/2025,1,N,U,8,7,Camila Souza,"43,02","1.445,00"
04/09/2025,2,N,U,12,5,Júlia Fernandes,"877,14","991,00"
04/09/2025,1,N,U,3,3,Mariana Oliveira,"2.984,10","886,00"
04/09/2025,1,N,U,6,6,Rafael Costa,"6.029,10","752,00"
04/09/2025,1,N,U,11,5,Júlia Fernandes,"689,92","991,00"
04/09/2025,1,N,A,5,7,Camila Souza,"1.908,22","1.445,00"
05/09/2025,1,N,U,11,7,Camila Souza,"4.118,82","1.121,00"
05/09/2025,1,N,A,2,8,Leonardo Almeida,"1.806,08","294,00"
05/09/2025,1,C,U,17,10,Felipe Santos,"376,30","723,00"
05/09/2025,1,N,U,16,4,Pedro Henrique,"1.000,40","264,00"
05/09/2025,2,N,U,18,10,Felipe Santos,"553,08","723,00"
05/09/2025,2,N,U,3,5,Júlia Fernandes,"382,40","284,00"
05/09/2025,1,N,U,9,6,Rafael Costa,"230,40","1.032,00"
05/09/2025,1,N,A,16,3,Mariana Oliveira,"532,00","819,00"
05/09/2025,1,N,U,17,10,Felipe Santos,"184,76","723,00"
05/09/2025,1,N,U,2,6,Rafael Costa,"1.405,32","1.032,00"
05/09/2025,2,N,U,17,1,Ana Beatriz,"241,36","705,00"
05/09/2025,2,N,U,15,10,Felipe Santos,"5.907,30","723,00"
05/09/2025,2,N,U,16,3,Mariana Oliveira,"5.968,20","819,00"
06/09/2025,2,N,U,6,9,Gabriela Lima,"6.493,58","208,00"
06/09/2025,1,N,U,11,4,Pedro Henrique,"4.355,45","650,00"
06/09/2025,2,N,U,6,2,Lucas Gabriel,"10.313,20","323,00"
06/09/2025,1,N,U,8,9,Gabriela Lima,"784,70","208,00"
06/09/2025,2,N,U,3,8,Leonardo Almeida,"51,12","742,00"
06/09/2025,1,N,U,4,7,Camila Souza,"311,50","328,00"
06/09/2025,2,N,U,17,1,Ana Beatriz,"404,95","374,00"
06/09/2025,1,N,A,7,1,Ana Beatriz,"1.125,48","374,00"
06/09/2025,1,N,U,15,10,Felipe Santos,"1.132,86","1.415,00"
06/09/2025,2,N,A,11,3,Mariana Oliveira,"1.070,10","1.099,00"
06/09/2025,1,N,A,2,3,Mariana Oliveira,"926,22","1.099,00"
06/09/2025,1,N,U,10,7,Camila Souza,"86,20","328,00"
06/09/2025,1,N,A,10,1,Ana Beatriz,"1.921,29","374,00"
06/09/2025,2,N,U,13,5,Júlia Fernandes,"156,80","489,00"
06/09/2025,1,N,U,8,2,Lucas Gabriel,"1.238,72","323,00"
06/09/2025,1,N,U,16,6,Rafael Costa,"611,52","154,00"
06/09/2025,1,N,A,12,5,Júlia Fernandes,"37.072,64","489,00"
07/09/2025,1,N,A,17,8,Leonardo Almeida,"8.908,65","321,00"
07/09/2025,1,N,U,9,4,Pedro Henrique,"4.909,78","180,00"
07/09/2025,1,N,A,8,3,Mariana Oliveira,"9.634,54","1.331,00"
07/09/2025,1,N,U,10,9,Gabriela Lima,"292,80","472,00"
07/09/2025,1,N,A,2,5,Júlia Fernandes,"9.084,25","1.058,00"
07/09/2025,1,N,U,3,3,Mariana Oliveira,"988,84","1.331,00"
07/09/2025,2,N,U,12,4,Pedro Henrique,"1.139,68","180,00"
07/09/2025,1,N,U,5,2,Lucas Gabriel,"1.541,92","1.386,00"
07/09/2025,2,N,A,14,7,Camila Souza,"568,80","1.236,00"
07/09/2025,2,N,U,14,6,Rafael Costa,"156,42","1.494,00"
07/09/2025,1,N,A,17,2,Lucas Gabriel,"576,70","1.386,00"
07/09/2025,2,N,U,1,6,Rafael Costa,"920,15","1.494,00"
07/09/2025,1,N,U,10,3,Mariana Oliveira,"967,95","1.331,00"
07/09/2025,1,N,U,2,7,Camila Souza,"417,60","1.236,00"
07/09/2025,1,N,U,16,9,Gabriela Lima,"348,40","472,00"
07/09/2025,2,N,A,10,5,Júlia Fernandes,"969,30","1.058,00"
08/09/2025,2,N,U,12,4,Pedro Henrique,"434,70","997,00"
08/09/2025,1,N,U,15,9,Gabriela Lima,"1.900,56","949,00"
08/09/2025,2,N,U,14,5,Júlia Fernandes,"5.380,80","630,00"
08/09/2025,1,N,U,18,7,Camila Souza,"510,08","1.480,00"
